,ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
157186,X7RMNDWQ,1,52,30,3,3,85,1,1141834,0,0
132908,GA8HZ5KA,0,63,18,4,2,80,2,1313791,0,0
34305,8SYRX5TW,0,50,2,3,3,49,1,652405,0,0
14472,NANN3E7H,1,28,27,2,1,14,2,647635,0,0
110880,GP5PMW98,0,53,11,3,2,27,1,1502916,1,1
238372,L9EUVSMQ,1,39,34,3,1,81,1,1750879,0,0
131375,J42MXY4H,1,42,6,3,1,13,2,634552,0,0
38056,8KGCTQBQ,1,57,1,3,3,127,0,1114573,1,1
51959,C7HHEH4E,1,52,4,3,2,37,2,5380352,1,0
194397,8DQAIKXD,1,50,9,3,2,33,2,448649,1,0
125749,MPWJJAJQ,0,52,18,2,3,123,1,1358558,0,1
243943,4IS2USDG,1,27,9,2,1,15,2,500117,1,0
112920,57DUCXXL,0,40,23,4,3,13,0,667250,0,0
22203,UNMQUMHE,0,50,25,3,3,105,0,954827,1,1
31112,AVHSM5T7,1,42,30,3,3,33,1,1160702,0,1
195770,LXSNZ23W,0,34,27,3,2,27,2,2471805,1,1
79504,GDX7BSDJ,1,51,29,3,3,67,2,478499,0,0
232823,S7WDGVPV,1,79,4,4,2,32,2,623979,1,0
214597,ZKNDWMHE,0,72,18,4,3,62,2,347473,0,0
10035,2T9CIKK9,0,32,34,2,1,44,1,2758973,0,0
132475,JVB28TVN,1,46,27,3,2,21,0,485308,0,1
111754,JNWAJGXO,1,41,34,3,2,45,0,2407129,1,1
206636,KDX9SMCJ,1,59,30,3,3,14,2,383145,1,0
205868,URCTVHKD,1,26,20,2,1,14,1,558759,1,0
41701,4XXTVCVK,1,45,4,3,2,55,2,1231831,0,0
117652,BERF6MSS,1,50,4,4,2,14,1,819405,0,0
95080,2SMXWEFK,1,48,34,1,2,81,0,1935945,1,1
114614,5UVJMWPK,0,53,34,3,3,32,1,1072094,0,1
5600,EWM7H5SM,1,43,18,3,3,80,1,1542993,1,0
171278,FEYGEKQ5,1,34,20,3,2,32,2,645561,1,0
146600,ASFOEGAB,1,71,18,4,2,63,0,2444358,0,0
98409,UVSTAYLP,1,68,4,4,2,62,2,1360195,0,0
131367,HFVNXFRR,1,59,19,4,2,80,1,913887,1,0
155335,J6RJFCVP,0,57,30,4,2,31,2,444190,0,0
63284,UJXAC6TK,1,26,20,2,1,14,2,404700,0,0
122412,GDDPHTYF,0,33,32,4,2,57,2,653900,0,0
42827,JLT87ZAU,1,54,20,3,3,111,1,669876,1,1
105654,FKVZHKFV,1,63,33,4,3,45,1,1218534,0,0
138615,KTMZ9HMD,1,26,22,2,1,14,2,257352,0,0
130629,3ASVTENM,1,82,33,4,3,128,0,1605417,1,1
36078,KZSR2ZAV,0,25,18,2,1,13,2,783920,1,0
211887,JXCNQ8PG,0,26,14,4,1,13,2,611786,1,0
176136,2KUCWX7Q,1,50,18,3,3,109,0,5141129,0,1
152512,AFBQNR2B,1,52,3,3,3,123,2,1020758,1,0
174029,FFHIU6XN,1,57,19,3,3,105,1,1742175,1,1
239156,GBFZEKPY,1,30,5,2,1,27,0,1540990,0,1
217663,J6TTQX8V,0,44,18,3,3,68,1,633528,0,0
130406,XRAAG4T5,1,56,13,3,2,25,1,539509,0,0
36773,4A3ZCSXA,1,44,12,3,2,21,2,864465,1,0
76791,BCASWMTM,0,27,17,2,1,15,1,607184,0,0
189756,EHRD8BU2,1,39,26,2,1,25,2,626052,0,0
27213,BZFDSMUR,1,43,1,3,4,13,1,748240,0,0
92055,YRKYB2QF,0,80,1,4,3,86,1,538183,1,0
138602,4YVKF2QK,0,67,7,4,2,55,2,519626,0,0
212132,VAHSGJ3P,1,27,20,2,1,15,2,622902,0,0
16624,IFF9OMEQ,0,66,30,4,4,15,2,473213,0,1
214096,YR2B9GPQ,1,45,23,3,2,37,2,717918,1,0
171639,BVRPOU8Y,1,60,4,3,2,61,1,2061017,1,0
161492,CXSSQKKW,1,67,18,4,3,85,2,1340402,0,0
159909,EUZPPO2C,0,42,18,3,2,14,1,1472407,0,0
50482,HTCONPQC,1,63,14,4,1,25,2,569697,0,0
220190,HKJPMQXX,0,25,11,4,1,14,2,1109474,1,0
238305,EBTW9JRW,1,61,7,3,3,115,1,466164,0,0
80932,7YRS4XRA,1,47,16,3,3,128,2,348506,1,0
128074,EPZ3NTVZ,1,33,15,2,1,14,1,440558,0,0
202669,E6BUQZSD,1,55,27,3,2,32,0,621958,1,1
28527,DAPWGEBH,1,30,33,2,1,21,2,2030472,1,0
109864,4VHTZZNP,1,48,4,3,3,51,2,1228057,1,0
40965,S4BTRP9J,1,60,33,3,3,86,1,3080699,1,0
80636,SLODEQQO,1,66,22,4,3,92,2,623400,1,0
2787,NSS3ELAQ,1,49,13,1,2,39,1,730022,0,0
112654,UM7HNHJC,0,27,2,2,1,31,1,397536,0,0
1996,YD88FRVI,1,55,30,3,3,97,2,511803,1,0
92642,DPZH4TT9,0,42,33,4,1,80,0,274787,1,1
235220,VZOCVZ4S,0,25,4,2,3,20,2,1126980,1,0
190601,8FKYVT4B,1,36,27,3,3,74,1,809891,0,0
57124,F58KJ8MD,0,40,30,3,2,50,1,397856,0,0
105506,SWF97DKX,1,54,34,4,2,92,1,1592388,0,1
132993,7TSCDKKB,0,27,18,2,1,21,2,1519897,0,0
237211,LSJVCT3G,0,46,18,4,2,93,0,838620,1,1
30011,O5RBNFSR,1,29,7,2,1,25,2,192017,0,0
83129,NZGWRUMV,0,30,20,4,1,26,2,656472,0,0
95704,ESHAFN6M,1,57,32,3,3,68,2,372242,0,0
235142,KCJ8OZR5,0,25,1,4,1,14,2,515105,0,0
198847,INIANRRF,1,55,34,4,3,92,2,727566,1,0
38677,D7KK6W8X,0,75,18,4,2,73,2,1790849,1,1
8312,FC4GNOFJ,0,45,4,4,3,91,1,1742041,0,1
28218,ZJSKYKYP,0,70,15,4,2,55,2,466680,0,0
6096,XD5DHT9Q,1,30,32,4,1,32,1,286339,0,0
174338,VSL3DUTT,0,47,27,3,2,74,1,1560534,1,0
7030,PYJVKBXC,1,25,18,2,2,21,1,1572638,0,1
71800,V87IFPEP,1,69,28,4,3,63,1,733217,0,0
102699,CVBD9RTJ,1,75,4,4,3,49,2,1934103,0,0
126753,JDCMT5QL,0,30,20,2,1,33,2,547999,0,0
39107,KSPKMHLU,0,26,9,2,1,27,2,517650,0,0
56810,K2BD7H3W,1,28,4,4,1,31,2,1099888,0,0
85629,MOXUXQFP,0,32,5,3,1,21,1,439882,0,0
21867,RXZWYTKH,0,30,7,4,1,33,2,459035,0,1
7891,2S6QTZCP,1,44,18,2,2,38,1,850528,1,1
73594,2NQFFDRT,0,56,18,3,3,75,1,1101757,1,0
186877,4AWGRLSO,1,39,33,3,3,62,1,1124461,1,0
157821,WEQ93YNB,1,47,34,3,3,26,1,395720,0,1
108625,IVBST7ID,1,27,13,3,1,25,2,1149773,0,0
126897,ISPA8C8M,1,48,21,3,3,37,2,550634,1,0
222918,KOJM97TB,0,44,18,3,2,49,2,1025191,0,0
168744,DEOR2XYZ,1,72,11,4,2,80,2,422278,0,0
129752,XZHP8Y8W,0,64,22,4,2,55,2,2180241,0,0
128235,7BRFLQPJ,1,53,32,3,3,92,2,537408,1,1
143045,DGK9ES2M,1,34,29,2,1,32,2,661919,0,0
54288,25WCYOMQ,1,45,33,4,2,68,1,2095736,1,0
63549,6OLAVDGZ,0,47,33,4,3,99,0,776622,1,1
41310,TNUMPPFN,1,32,32,2,1,21,2,907025,0,0
186884,UERYXWIB,0,30,4,3,1,32,2,890801,0,0
172360,NXBCYGR4,0,44,34,3,2,26,0,2160742,1,1
241269,9SPQLZGO,1,26,32,2,1,15,2,834846,0,0
166918,PCQLMGOY,1,60,10,4,2,61,2,685771,0,1
94011,MYKL9LDW,0,29,7,3,1,33,2,640969,0,0
210142,8CF5TEJ8,1,67,34,4,2,99,0,1907741,0,1
40800,QYOAQESH,1,26,1,4,1,21,2,249992,1,0
117021,36KYEXWF,0,42,18,3,3,75,2,615853,0,0
27754,KDYDTFGF,0,27,16,2,1,27,2,578330,1,0
98861,KBXZNVYJ,0,45,33,3,2,69,1,948054,0,0
155117,RUKC9S6R,0,48,20,3,2,13,2,608457,1,0
72116,P6MDJ3C5,0,48,30,3,3,115,1,1498964,0,0
241477,HOVZVNYF,1,60,30,3,2,79,2,1391951,0,0
239168,AUCHVKX5,0,28,27,4,1,20,2,927566,0,0
233932,BKEHJPZK,0,27,11,2,1,32,2,930895,0,0
140771,NV36OHD8,0,47,23,3,1,14,2,540461,0,0
73781,QMX7VL5P,0,53,18,4,2,98,1,1384733,0,1
24508,MX8VUG9H,0,33,7,2,1,25,1,797742,0,0
170518,EZBR9EUP,1,28,30,2,1,13,2,992634,0,0
69471,ZXCFGPD7,1,27,34,4,2,15,2,468113,0,0
22732,G3QLE49T,1,34,1,3,4,13,2,403543,1,0
81198,HCKPSXCJ,0,25,3,2,1,13,2,883040,1,0
111744,8QPK4UHS,0,74,30,4,3,93,2,1907777,1,1
227448,WCSSGCTI,1,79,18,4,3,109,0,1948797,0,0
131386,8HBXFKQE,0,39,34,3,2,19,1,666111,1,0
12335,DUSZDVAC,1,82,18,4,1,56,2,704791,1,0
153687,JVJZXN5H,1,50,32,3,3,74,2,691681,0,0
151377,VKME3KKG,1,59,28,3,2,68,1,1200823,0,1
70198,KKYSC66E,0,44,4,3,2,31,2,843559,0,0
177005,N29RUNMP,0,57,18,3,1,19,1,766824,0,0
207217,FYSN4WVS,1,71,33,4,3,61,0,2316723,1,0
31999,Y5QQNDEN,0,27,5,2,1,21,2,845526,0,0
13164,CSNCMFAI,0,29,7,2,1,13,2,901552,0,0
3221,F98NG6UW,1,27,11,4,1,15,2,1012045,0,0
56200,UWVSQHZC,1,72,18,4,3,63,2,1108584,0,0
142003,8NCTXG7C,0,65,7,4,2,56,2,1558585,1,0
141105,DDQSBMRM,1,26,27,2,3,19,2,968266,1,0
53874,ID4ZTZ7K,0,48,4,3,1,26,2,1552916,0,0
145149,7NTKERNB,0,26,4,2,1,19,1,952175,0,0
156311,6FCXZSUM,1,63,24,4,2,67,0,939697,1,1
201056,TZM9BFJR,1,54,25,3,2,55,2,952371,1,0
134761,VXQZJSF3,0,32,28,2,1,20,2,738228,1,0
81491,G4EERUNL,0,51,18,3,3,87,2,743470,1,0
129263,JQATS7HE,0,75,18,4,3,56,2,759348,1,0
243239,ZWDEBBZS,1,30,12,4,2,13,2,1496819,1,0
203775,QTCH7EQR,1,37,3,3,2,38,2,1437020,1,0
14489,R6J6ELJO,1,38,18,4,1,31,2,431730,0,0
167347,FPQYFCSM,1,29,0,2,1,20,2,593727,0,0
96449,JVD8TVBQ,1,58,4,4,3,109,2,1431520,1,0
104841,6MR7BB5T,0,29,34,2,1,27,2,1605675,1,0
69999,HTCXJFRF,0,27,27,2,1,26,2,1243543,1,0
229584,CCW3I98M,0,53,18,3,3,67,1,2470542,0,1
87716,NIEVJYPQ,1,56,33,3,3,116,0,1193917,1,1
180063,EK8FKIGS,1,52,33,1,3,51,1,5246736,0,1
27907,MX6EL5ZF,0,27,25,2,3,33,1,447723,0,0
238414,IJWMUJDG,1,24,5,4,1,13,2,428268,0,0
116928,VUUJVI3V,0,28,33,2,1,14,2,648187,0,0
235656,8QCEM32X,0,52,4,3,3,105,2,1051988,1,0
90377,HDFRADPX,0,32,34,2,1,14,2,1837280,1,0
174464,JCDMKAF4,0,60,27,3,3,122,0,1309830,0,0
243275,UFUROXDI,0,78,18,4,2,67,2,4717489,0,0
184962,9PRUGIRX,1,29,4,3,1,39,2,769360,0,0
43896,IBYA4OPO,1,63,34,4,3,123,0,1096257,1,1
74699,R6CHHFOJ,0,27,11,2,1,13,1,623685,0,0
209553,4MCMYAJG,0,36,20,4,1,15,2,987552,0,0
158268,EQA32SPY,1,66,33,4,2,87,2,2093021,0,0
47099,FS32HMLT,1,45,19,3,2,103,2,1071426,1,0
38402,PRZQ8UXK,0,30,29,2,1,31,2,319225,1,0
75966,HXVM7JLK,1,30,1,2,1,33,2,669618,0,0
120596,HHARQDJY,1,30,6,2,1,26,2,292916,0,0
77962,RMEXWHLQ,0,31,22,2,1,19,2,727877,0,0
12508,4YWUG7MW,0,48,18,3,2,98,1,1283985,1,0
212401,C2PVDKXQ,1,35,4,2,1,31,0,676124,0,1
166246,DZS7PA8D,0,31,34,2,4,14,1,1728700,0,0
57117,HJJS8YWP,1,48,19,3,3,13,1,3963445,1,0
113885,5MBUFUDS,1,74,9,4,3,51,2,489633,0,0
222105,2QLJXRNA,1,59,30,3,2,25,0,3327398,1,1
145123,Q4F7V3VY,1,46,33,3,2,91,2,1054213,1,1
97802,MZSDQQYB,1,35,4,3,3,21,1,1043480,0,0
21891,FBEKDQFN,1,49,27,3,2,33,2,499913,1,0
241338,AJQPKNSY,1,43,34,3,2,63,2,1184349,0,0
131915,HPAEYAY7,1,40,25,4,2,25,1,828002,1,0
179937,SG4ECK86,1,46,22,3,2,33,0,454887,1,1
178081,RWOD3GBE,0,34,1,2,1,20,2,565915,0,0
235689,RJUCMEVJ,1,59,4,3,2,62,2,1334457,1,0
146124,VMPWWSUZ,1,55,4,3,3,51,2,739465,1,0
80260,4HNEJQI7,1,66,25,4,3,51,1,535183,1,1
167359,EVCXGAWM,1,54,31,4,3,73,1,868960,0,0
2196,KCDVYMQG,1,31,27,4,1,31,2,1986809,0,0
233204,EYAKSIZM,1,30,18,2,1,19,2,1220109,1,0
206426,WXYZJDUV,1,28,12,2,1,33,2,1384662,1,0
132552,ASVDZZX4,1,44,1,3,3,19,0,996194,0,1
65316,GMJWJT5N,1,47,34,3,2,75,1,1190286,1,1
61019,6PMWTMZ2,1,48,13,3,1,43,2,318468,1,0
151797,KAMYWUFS,0,66,30,4,2,75,0,393317,1,1
90779,SKGFSB4Z,1,39,34,3,3,73,2,1175111,0,0
55093,65CJHEXA,0,67,33,4,2,15,2,539785,1,0
193735,YGWDGMFN,0,48,18,3,3,14,0,1841098,0,1
45158,SNLMKQVN,1,57,33,4,2,79,1,1486842,0,0
69405,NIWJWSXN,1,57,33,3,2,51,2,993907,1,0
110841,RRX2SBJB,1,29,5,4,2,32,2,767108,1,1
46400,2EHWYZSX,1,58,18,3,2,25,2,3145384,1,1
189073,FMOTGQEC,0,29,32,2,1,31,2,1006625,0,0
214430,LD3JMW5F,1,36,27,4,1,33,2,364855,0,0
33175,S5CRD6UO,1,29,20,2,1,32,2,808280,0,0
179573,HR5ARN9I,0,50,33,3,3,103,0,4126262,1,1
35256,CMAY95YK,1,52,18,4,3,105,1,620837,1,1
115822,EMUDYVTL,1,44,24,3,3,103,2,811217,1,0
119096,UHC64NNK,0,28,7,2,1,31,2,566912,0,0
39648,YDR4TQY7,0,53,27,3,3,127,2,1361682,1,0
76613,CKFQRGHH,0,28,11,2,1,32,2,769947,0,0
199079,EFDNI6A7,0,45,18,3,3,73,2,725332,0,1
90250,CEYBYJVC,1,48,1,4,2,87,2,636091,1,0
237150,DELMMBBW,0,28,9,4,1,21,2,863006,0,0
233029,UZPPGYBF,1,58,4,3,2,75,2,1322967,1,0
187890,9PUOTGHE,1,42,34,3,2,26,2,684000,1,0
61630,NEHCCUV2,1,39,33,3,3,49,2,1630061,1,0
217798,GGPYY2TD,1,29,4,2,1,25,2,1391844,0,0
238208,N8UEIZM9,1,58,4,3,3,87,0,958494,0,1
135712,8YAXCLEZ,1,53,4,3,2,91,0,1097343,0,1
49168,7AF2G5YN,0,26,30,3,1,21,2,685024,0,0
216193,HJVAEM9N,1,79,11,4,3,55,2,1594443,1,0
8864,7CMFPTYT,1,36,18,4,1,25,1,499441,0,0
62740,WRRDXA4B,0,29,21,2,1,26,2,704684,0,0
83654,FUGW4EY4,1,26,20,2,1,26,2,987134,0,0
35318,KWRJZGBP,1,41,4,3,2,27,2,2847279,1,0
160685,SQLWSNDS,1,28,24,3,1,26,2,994664,0,0
194042,GXTFIGSM,1,40,30,3,2,25,2,1327337,1,0
148681,4VECRFYV,1,60,4,3,2,38,1,3501785,1,1
180009,G6I2RLKD,0,77,13,4,3,93,2,399841,0,1
185771,26A7QPYL,0,49,34,3,3,105,2,642428,1,0
226599,8NMWAKFN,1,79,4,4,3,74,0,564820,1,1
60894,TMAIDKCY,0,49,31,3,1,75,1,1201010,0,0
213769,VRED79TW,1,39,23,3,2,21,1,380555,0,0
215606,SQGTDMAN,1,38,15,4,4,14,1,476158,0,0
52471,VN5DMGNO,0,41,18,3,3,63,1,1080602,1,1
228815,7WMXJGX5,1,52,18,2,3,92,0,919797,0,1
65583,KUWDKCZ7,1,32,4,2,1,31,2,1900844,0,0
113761,FJZBCBKW,0,57,18,3,2,49,2,1419185,0,0
72421,DKAKYWBB,1,31,24,2,1,20,2,619440,0,0
19120,HIXGYSSR,1,28,33,2,1,15,2,1314699,1,0
119671,D7X9TXMQ,1,48,4,3,2,19,2,1427337,1,0
126148,4L6HGG7R,0,25,30,3,1,14,2,464117,0,0
220583,N8DPIZDG,1,41,22,3,1,25,2,545739,0,0
59936,T6VQPKEE,1,53,27,3,3,91,1,1664406,1,1
168212,7MFW92IH,0,65,19,4,3,98,2,351852,1,0
219857,KTFRVRYY,0,31,34,4,1,25,2,789928,0,0
137415,GXMSOLSO,0,26,4,2,1,14,2,1089164,1,0
220504,O6NAJM75,1,55,15,3,4,14,1,724905,0,0
214042,D4NAWJST,0,30,19,4,1,15,2,450838,0,0
102131,Z3JRK2P7,0,55,32,3,2,80,1,1846233,0,1
82699,PUATOD9X,0,46,18,3,3,87,2,640719,1,0
40357,BT8O4KUV,1,49,19,3,3,91,0,1570538,1,1
86298,CR6SKHTY,0,76,27,4,3,123,2,346049,1,1
22352,BJWLEGHC,1,49,33,3,3,98,1,1958124,1,0
67860,72GZJLZV,0,64,13,4,2,15,1,755912,0,0
118284,U9C6FRQP,0,42,23,3,2,37,2,738700,1,0
32452,WCWDNEZJ,0,30,7,4,1,33,1,546068,0,0
11246,WGKIU6CZ,1,60,34,3,3,79,2,1911586,0,0
21321,RSYTNBRJ,0,27,0,3,1,13,2,362327,1,0
114991,JUSEKKNU,0,32,24,2,1,26,2,749611,0,0
192614,CLAQS8FE,0,52,26,3,2,50,2,912517,0,0
13317,RBCUGAVH,1,73,19,4,2,19,2,953492,1,0
211282,VERCIAU3,1,39,7,3,2,26,1,966958,1,0
75382,J2WN2FQG,1,37,34,4,3,25,0,1714326,1,1
61668,LJEHHADT,0,27,0,2,1,25,2,439019,0,0
149734,AZYA5UBF,0,28,6,2,1,31,2,679328,0,0
163855,JFZWJEMF,0,61,34,3,3,117,0,2099652,1,1
206563,5UKNQIUP,0,27,7,4,1,20,2,1050297,0,0
52768,JXY4NFCL,1,59,13,4,3,127,2,1836871,1,0
133455,DEITWEZT,0,26,4,2,1,20,2,2868434,0,0
195621,EBBMSQOB,0,27,33,2,1,27,2,1842807,0,0
193981,GOIRAWGC,0,26,20,2,1,20,1,1176562,0,0
77007,DKW9PKJB,0,30,30,2,1,14,2,734410,0,0
104403,TZAPLOWE,0,29,26,2,1,14,2,680796,0,0
30422,XNJLVNWX,1,50,4,3,3,81,2,2004075,1,0
38208,W743QBS2,0,29,24,2,1,32,2,1236067,0,0
54916,SUPPZDQF,1,26,21,4,1,27,1,1122770,0,0
53233,MF9TQCXJ,1,34,6,2,1,25,2,475624,0,0
42461,M9TNUK8U,1,52,18,4,3,87,2,777130,1,0
130604,BGXGCA5B,0,84,27,4,2,80,0,865836,0,1
69650,KXXIMPAN,1,46,24,3,2,67,1,554505,0,0
241834,AIVYTKSW,1,28,18,3,1,27,2,3737652,0,0
67346,SNMLCCHQ,1,30,1,4,1,31,2,668781,0,0
203732,8JAYMB4N,0,31,34,4,1,25,2,1163514,0,0
172548,ZSAUK43Y,0,28,4,2,1,25,2,5177121,0,0
221647,NOSKJYWQ,1,62,18,4,3,44,1,1465162,1,1
29260,AZ5X7XIY,0,48,29,3,2,27,1,1180202,0,1
175081,PZZ3QOZG,1,53,10,3,2,86,0,525509,0,0
182415,FQST3BEE,1,45,32,4,3,51,1,717811,1,0
140361,JYTGL2XB,0,34,32,2,1,31,2,934508,0,0
65479,8LHXHKMX,0,29,2,2,1,33,2,883850,0,0
189790,W9NUVF3E,0,27,18,4,1,13,2,820010,1,0
177489,ASQXXBFU,0,25,5,4,1,20,1,396948,0,0
177703,MFZSSQI3,0,30,15,3,1,31,2,1213301,0,0
223243,HSR3TZHW,0,34,32,3,2,13,1,824113,0,0
31745,WYDDWAKE,1,44,27,3,2,20,1,965374,0,0
35928,IKVBSXUG,0,61,4,3,3,75,0,2984632,1,0
85485,MDOCNZOC,0,31,32,4,1,26,2,810309,0,0
181935,VRZY4B9X,1,26,10,2,1,20,2,634427,0,0
227359,GQUGZEPM,1,78,27,4,3,110,1,3578556,1,0
217754,YM6NDAPD,0,48,18,3,2,92,1,1617744,0,0
93220,AVCDM9AN,0,50,18,4,3,93,2,1395306,1,0
84071,J8KTQKMS,0,43,34,3,2,69,1,1223732,1,1
130950,FSPPVEFU,0,82,34,4,3,87,1,1687270,0,1
129864,WRJKBDAH,1,29,2,4,1,14,2,577245,0,0
64093,VFR7DWFR,1,27,0,2,1,20,2,717179,0,0
189189,UDHPXDJG,1,63,26,4,3,61,2,1597149,0,0
102719,ULI292OE,1,73,18,4,3,43,1,683537,0,0
101989,JFZJVYKK,0,30,11,2,1,26,2,524655,0,0
195040,LV92AW6D,0,32,13,2,1,21,1,905156,0,0
92966,GKXJJT3J,0,29,30,2,1,20,2,854319,0,0
229487,KKG7SQE4,1,41,30,3,2,56,1,810291,0,0
108249,2CQKOJJH,0,29,33,2,1,13,2,1362331,1,0
70153,KADJG3NQ,1,55,33,3,3,43,2,1473412,0,0
208563,A7YTNBYP,0,54,33,3,2,74,0,1356582,1,1
104421,2YAX2TGA,0,58,30,3,1,20,2,763717,0,0
26107,R77XRMWC,0,51,33,3,3,110,1,1087677,0,0
71525,QDJGGA52,1,31,20,2,1,25,2,797822,0,0
138168,YCNWYQGJ,0,42,4,2,1,50,0,2102073,0,1
174387,NUTPKCZC,1,51,33,4,2,27,0,1274017,1,1
6146,GQ4XHAPJ,0,36,34,4,1,32,2,527316,0,0
54349,VUCAQMOD,1,66,27,4,2,79,2,679479,1,0
2831,NXOG8ZJV,1,28,13,3,1,19,2,480003,0,0
173119,YC9AQBS7,1,29,27,2,1,21,2,328027,1,0
50162,MFEYU8AE,1,31,30,3,2,14,2,1474062,1,0
16462,EV2BFNI6,1,56,4,3,3,105,2,690826,1,0
105385,CGXW2WPM,1,31,6,2,1,33,2,755040,0,0
31812,BZQ8PUQF,1,76,33,4,1,91,0,1353805,1,1
188945,C6XLRZ7P,0,39,20,2,1,26,2,368807,0,0
37005,EKIDCKEH,1,48,4,3,2,87,1,959606,0,1
74479,VYJCKKOQ,1,45,32,3,3,31,2,1588952,1,0
83809,CPXRDBQG,1,62,27,2,2,74,0,437559,1,1
206403,BVFSKP8O,1,27,27,2,1,19,2,380421,0,1
185073,EQJPEP3N,1,67,30,4,2,69,0,693114,0,1
95897,KMXB4BCQ,0,26,33,2,1,14,1,558795,0,0
131131,793NASHJ,1,52,18,3,2,56,2,894975,0,0
233411,DZQJFKWK,0,27,4,2,1,20,2,769752,1,0
140626,BBYNXL8J,0,35,2,4,1,13,1,607825,0,0
211449,R4GZQQHZ,1,70,34,4,3,50,1,956750,0,0
172060,J3BFWTLV,0,50,26,3,2,87,1,741539,0,1
93296,UGAM3R2V,1,60,18,3,3,110,0,4379948,1,1
165,AZXQFDBI,1,27,4,2,1,19,2,963656,1,0
133846,GPHI2KSF,1,62,33,4,3,43,1,2687372,0,0
27428,73PRFEFP,1,27,9,2,1,13,1,428766,0,0
130236,NM943EHN,1,36,6,2,2,20,1,690399,0,0
4317,FW3NU6WR,1,50,33,3,2,68,0,811733,0,1
42772,UH89LXNC,0,29,19,2,1,33,2,561848,0,0
181734,ZS9XEEID,0,24,24,2,1,15,2,668363,0,0
1962,UJ8WXMTC,1,28,10,4,1,33,2,1861399,0,0
3858,DHUD4QBD,1,33,19,2,2,20,0,4894270,0,1
130455,IWR4WH7T,1,36,4,3,2,62,2,4412673,1,0
159747,KCR5OWSA,0,31,27,2,1,19,2,1513916,0,0
34589,F3MJAGPW,1,38,4,2,1,14,2,1237553,1,0
108287,3JEK4YIJ,1,25,32,2,1,15,2,1730151,1,0
148230,LOMSMY9Y,1,62,29,4,3,117,1,783671,0,0
221348,BYMZC5TB,1,46,24,3,3,32,1,515105,1,1
221652,I2VZSXNT,1,30,20,2,1,25,2,645045,0,0
213760,SF8KZJEQ,1,45,18,4,2,81,2,975813,0,0
181132,NIZTGBAE,1,35,18,2,1,25,2,1229054,1,0
210717,VRPSB2PM,0,81,33,4,3,93,2,1411344,1,0
184528,WKK6ZGWR,0,27,6,2,1,32,2,551470,0,0
10344,KPV2XHHF,1,74,18,4,3,57,1,2253097,0,0
220448,AOVDUNMX,0,27,11,2,1,19,2,1068854,0,0
138865,SY9TRN6C,1,62,27,4,2,99,2,766503,0,0
81281,6XU3EFVV,1,31,32,2,1,33,2,805948,0,0
234806,GOFEK4GM,0,28,33,2,1,21,2,425615,1,0
181334,4QQTYQXE,1,29,13,2,1,20,2,648979,0,0
116684,9IXMTURB,1,27,33,4,1,15,2,1573003,0,0
117564,K4PWAJVU,0,31,13,2,1,33,2,699077,0,0
133270,FBJNEM4U,1,58,18,3,2,75,1,1164520,0,0
113488,TPHPRNHW,1,54,33,2,2,93,0,1183682,1,1
144100,NU2VKJOM,0,25,13,3,1,15,2,566912,0,0
163196,RKCB6F5D,0,27,19,2,1,13,2,1158699,0,0
156821,3XD4VDXD,0,30,7,2,1,21,2,666503,0,0
11212,HGSGZX4E,0,43,11,3,2,19,1,826267,1,0
210244,KO4CDHZ9,0,31,18,2,1,33,2,1827641,1,0
162537,ZCLFBACS,0,27,20,2,1,21,2,966958,0,0
183346,DSO3NP8N,1,61,10,4,3,111,0,354335,0,1
231920,E5COI6XY,0,52,29,2,3,44,1,436660,0,1
13033,MRZ3ZZEZ,0,32,27,2,1,31,2,497216,0,0
79481,C2GCPRY3,1,46,18,1,3,91,0,416235,0,1
173613,L35FVHJR,0,47,4,3,3,68,2,1006189,1,1
103530,VDUCYJLH,0,30,31,4,1,21,2,1326598,0,0
16133,GQVNNGC5,0,28,4,2,1,27,2,1981789,0,0
48209,KZPV5QPG,0,28,31,2,1,21,1,1422896,0,0
200951,35L8VHHD,1,32,4,2,1,19,1,1022948,0,0
99718,TEVHCUAE,1,50,4,3,2,79,2,1091754,1,0
14016,AFBGXVH5,1,64,4,4,3,43,1,1663855,0,0
29714,EEMJMNCA,1,46,19,3,2,20,2,660113,1,0
236725,U67EA68Y,0,27,20,3,1,15,2,362123,0,0
146009,GEMDYATT,0,28,28,2,1,25,2,1202051,0,0
38920,MVIHYOKW,0,29,9,2,1,31,2,508430,0,0
65271,NKSRFE9B,0,51,28,3,3,49,2,325677,0,0
69301,KCDTNZXF,1,24,4,4,1,13,2,1557330,1,0
184342,3DVVGGNP,1,53,22,4,2,38,1,706757,1,1
35129,RDZUQIUD,0,70,33,4,2,69,1,3197743,1,0
91346,THJN7G29,0,51,29,3,2,51,1,1312901,0,0
194746,MJRADYJ6,1,52,18,3,3,128,2,626649,0,0
17302,XQ5OKF6J,1,29,14,2,1,33,2,736715,0,0
163466,CGS3KCX3,0,34,33,2,1,19,2,575482,0,0
21390,NSSYXE4Q,1,69,25,4,3,123,2,1166576,1,0
245582,MA2TRVYZ,0,43,18,3,2,14,2,1919623,1,0
44345,AUYTQNNB,0,44,18,3,1,45,1,259799,0,1
